block,amount
8778249,9.3205
8767283,7.4689
8767320,7.5330
8767379,9.8139
8767418,6.2061
8767486,8.7490
8778526,7.6373
8767515,6.5186
8767587,7.1440
8767639,8.2820
8767682,7.4830
8767697,8.2564
8767754,7.8777
8767794,6.9986
8767843,5.2021
8768018,5.9957
8768253,7.3007
8768334,7.7659
8768406,7.0730
8768538,3.3507
8768538,2.8216
8768538,2.2926
8768728,3.1743
8768728,2.6453
8768728,2.2926
8768910,3.5270
8768910,2.9980
8768910,2.4689
8769077,8.5230
8769198,3.1751
8769198,2.6459
8769198,2.2931
8769309,8.7410
8769309,3.3515
8769309,2.8223
8769309,2.2931
8769608,8.7121
8769728,3.7034
8769728,3.1743
8769728,2.6453
8769758,3.5270
8769758,2.9980
8769758,2.4689
8769802,3.3507
8769802,2.8216
8769802,2.4689
8769861,3.5270
8769861,2.9980
8769861,2.4689
8769914,8.2034
8769941,185.9434
8770059,3.3504
8770059,2.8214
8770059,2.4687
8770143,7.3801
8770205,7.3550
8770331,8.2720
8770411,7.3930
8770551,8.4001
8770647,3.5270
8770647,2.9980
8770647,2.4689
8770713,8.5531
8771208,9.5802
8771209,3539.0001
8771209,3538.0715
8772481,3.8090
8772482,2537.4715
8784809,127.1349
8784949,0.0127
8785044,4.5795
8785323,3.8529
8785323,3.3275
8785323,2.8021
8785943,4.0984
8793849,3.9982
8793849,3.4767
8793849,2.9552
8793854,6.0005
8793863,3.3029
8793863,2.7814
8793863,2.2598
8793881,6.5158
8793980,6.9332
8789360,5.1129
8789361,8.3264
8789361,7.2635
8789361,6.0234
8794346,4807.0139
8794352,1215.5297
8794633,155.9522
8795454,3.8696
8795454,3.1966
8795454,2.6919
8795463,3.1966
8795463,2.6919
8795463,2.1872
8795464,3.1966
8790551,5.1659
8791042,7.2117
8791042,6.1563
8791042,5.1009
8791047,3.8685
8791086,4.0600
8796730,60.9720
8796747,3523.0722
8796747,3019.8469
8796747,2516.4565
8796749,351.4632
8796749,301.2542
8796749,251.0451
8796749,1241.0943
8796750,10461.5018
8796750,11728.2698
8796751,95170.4242
8796752,349.1265
8796752,299.2972
8796752,5916.5640
8796752,33915.1228
8796753,339.7910
8796753,118.8875
8796753,3.3920
8796794,27.9193
8797238,3.9017
8797238,3.2514
8797238,2.7637
8797305,3.9017
8797305,3.2514
8797305,2.7637
8797322,7.4782
8797322,6.3402
8797322,5.3648
8797347,12.6317
8797379,4.3894
8797379,3.7391
8797379,3.0888
8797430,7.1363
8797430,6.1632
8797430,5.0278
8797453,21.0845
8797453,21.0845
8797453,18.0029
8797460,10.9878
8797486,4.3791
8797486,3.7303
8797486,3.0816
8797638,2.3791
8797643,1994.9020
8797644,3840.0596
8797648,109.5990
8797649,83.8626
8797751,3.8515
8797751,3.3700
8797751,2.7281
8797753,3.8515
8797753,3.3700
8797753,2.7281
8797760,5.7772
8797760,4.9748
8797760,4.1724
8797767,3.3700
8797767,2.8886
8797767,2.4072
8797780,5.4621
8797989,2.8932
8797990,2.4110
8797990,2.0895
8798089,66.5429
8798477,31.9316
8798614,6.7058
8798624,7.8060
8798624,6.6676
8798624,5.5293
8798628,4.4862
8798673,6.8960
8798696,7.1020
8798721,9.4666
8798787,3.0899
8798787,2.6020
8798787,2.1141
8798816,3.0899
8798816,2.6020
8798816,2.1141
8798824,7.5525
8798849,6.2894
8798870,8.6095
8798890,6.0147
8798907,6.2478
8798922,7.2876
8798941,6.5817
8798970,7.1071
8799019,6.4275
8799031,6.0735
8799043,5.8097
8799064,2.9273
8799064,2.4394
8799064,2.1141
8799084,3.0899
8799084,2.7646
8799084,2.2768
8799107,6.7490
8799123,8.0600
8799131,8.2435
8799163,6.5613
8799185,3.4151
8799185,2.9273
8799185,2.4394
8799205,7.3967
8799247,3.4151
8799247,2.9273
8799247,2.4394
8799285,2.9273
8799285,2.6020
8799285,2.1141
8799324,7.8590
8799374,3.2525
8799374,2.7646
8799374,2.2768
8799402,8.5975
8799453,3.4037
8799453,2.9175
8799453,2.4312
8799477,3.4037
8799477,2.9175
8799477,2.4312
8799501,3.0796
8799501,2.5933
8799501,2.2692
8799525,2.9175
8799525,2.4312
8799525,2.1071
8799576,7.6900
8799629,10.6510
8804575,3.5438
8805147,37.4537
8805428,47.3406
8814111,136.9011
8816630,46.2618
8816989,7.2074
8816989,6.1262
8816989,5.2253
8816996,3.9913
8817796,6.5766
8826250,118.3788
8826287,3.3889
8827639,10.8777
8827639,9.3774
8827639,7.6894
8827650,6.0471
8827966,3.5652
8827966,3.0023
8827966,2.4394
8827972,2.0856
8829078,1798.0753
8829514,3.8689
8829517,3.3162
8829517,2.7635
8829794,4.6142
8829821,10.7966
8830931,7.5784
8840815,14.8083
8840847,7.7220
8843172,6.2752
8843186,8.0847
8845406,64.8124
8845759,51.5167
8849264,334.2771
8849284,14.0497
8854155,32.6590
8857011,44.6873
8857742,180.8429
8857742,0.0181
8860118,13.4493
8863635,12.0242
8866311,537.0890
8867928,23.0181
8889459,28.8647
8889459,411.0375
8890910,3.5839
8890910,3.0181
8890910,2.4522
8894176,2.0124
8895110,135.7070
8913621,50.6423
8932962,3249.9365
8932962,363.4668
8932994,280.0119
8935509,17.0444
8935758,147.9587
8935889,0.0148
8930263,243.3150
8930263,0.0243
8938108,75.5164
8938921,119.4749
8955923,74.3265
8957345,4.6433
8957345,3.9003
8957345,3.3432
8957652,46.8013
8957736,10.8049
8957738,3945.9600
8957971,4165.1800
8957975,125.9293
8957977,119.4875
8957977,93.8650
8957977,104.1295
8958024,37.2768
8958080,108.7590
8959956,7.8371
8960007,7.6241
8960294,7.5062
8960294,6.4338
8960294,5.3615
8960309,4.0331
8962281,10992.7836
8962282,1.0994
8962663,76.7270
8973501,126.1047
8973503,29.6621
8974125,601.7589
8974182,2584.4625
8974182,41.2803
8974182,21595.9074
8974182,2.1598
8974182,27.7162
8974229,58.2479
8974976,364.9648
8974977,30.7273
8975007,3760.7191
8975024,223.9399
8975024,223.9399
8975024,191.8525
8968176,58.6986
8975034,3014.9327
8975034,149.0696
8975034,60.2855
8975036,25589.8167
8975041,13635.4840
8975041,1118.0220
8975041,299.7614
8975041,7825.3626
8975041,120.6368
8975045,4082.9725
8975045,8199.3760
8975045,248.6393
8975045,159230.4478
8975045,10378.9709
8975045,20291.8391
8975094,17.7568
8976067,58.2210
8978878,2.1149
8978901,7885.0500
8978901,9300.0000
8978901,9197.0000
8978901,6061.9663
8978901,0.6063
8978969,0.9523
8978970,7821.5500
8978970,1768.2289
8978999,3088.9166
8979000,2806.8530
8979000,2405.9425
8979000,2405.9425
8979000,1338.0868
8979000,0.1338
8979004,65766.0000
8979004,4445.3370
8979005,41.7176
8979005,0.4446
8979024,147.9587
8979028,0.0148
8979029,3006.6023
8979576,1639.8436
8979576,4100.5598
8979577,76.7270
8979578,3306.7953
8979578,2834.4407
8979578,3306.7953
8979578,1044.4986
8979583,261.0992
8979610,147.9735
8979617,25698.4299
8979617,361.7130
8979617,109.6100
8979618,7730.6367
8979618,6626.1931
8979618,6626.1931
8979618,2402.6742
8979618,2700.8980
8979622,279.7259
8979766,109.6100
8979768,636.0422
8979768,635.8864
8979768,545.0232
8979772,28.4508
8979772,24.4086
8979772,28.4508
8979772,24.4086
8979772,28.4508
8979772,24.4086
8979772,28.4508
8979772,24.4086
8979772,24.4086
8979777,25698.4299
8979778,10412.9500
8979779,432.9595
8979779,167.7033
8979779,51938.5840
8979779,44518.8739
8979779,51938.5840
8979779,44518.8739
8979779,2700.8980
8979780,104.1295
8979780,8215.1631
8979910,657.6600
8979910,1875.6688
8979925,1.2381
8979926,598.4706
8979926,60.4609
8979928,8646.5556
8979928,8646.5556
8979928,7411.3334
8979930,2015.1214
8979933,624.7770
8979935,991.4737
8979935,849.7911
8979935,991.4737
8979935,54.8050
8979936,54.8050
8979939,5480.5000
8979939,219.2200
8979939,219.2200
8979939,54.8050
8979939,109.6100
8979940,274.0250
8979940,2192.2000
8979940,1096.1000
8979940,1096.1000
8979940,891.1293
8979940,1424.9300
8979941,109.6100
8979941,54.8050
8979941,109.6100
8979942,65.7660
8979942,76.7270
8979942,109.6100
8979942,284.5335
8979943,6467.6397
8979944,109.6758
8979944,438.4400
8979944,32.8830
8979944,109.6100
8979945,11070.4777
8979945,9488.9808
8979945,16365.3851
8979945,3069.0800
8979945,219.2200
8979945,11070.4777
8979948,2624.6782
8979948,109.6100
8979948,109.6100
8979948,98.6490
8979950,87.6880
8979950,87.6880
8979955,430.0664
8979959,54805.0000
8979959,4652.3092
8979959,2699.6943
8979959,438.4400
8979959,54.8050
8979960,54.8050
8979960,121.6011
8980023,0.0122
8980025,34.3800
8980026,56.2596
8980026,48.2226
8980026,56.2596
8980118,38.7641
8980132,16.8459
8980171,10.9332
8980171,12.7554
8980171,12.7554
8980171,10.9332
8980185,6.6722
8980710,7632.4771
8980710,49.3903
8980710,53.7089
8980712,25698.4299
8980712,9377.5323
8980714,1800.8981
8980714,196.2058
8980809,1947.7697
8980809,279.5055
8980809,55.3531
8980809,51.5167
8980810,33685.5358
8980810,28873.4006
8980810,109280.5686
8980810,33.9791
8980810,230.1810
8980811,127494.0212
8980813,66424.1201
8980815,18103.0609
8980817,9637.2378
8980822,26843.3493
8980823,7015.0400
8980823,3990.2134
8980823,3288.3000
8980823,2932.0675
8980824,771.6544
8980824,65.7660
8980825,2305.8535
8980825,1976.4668
8980825,274.0250
8980825,31.7869
8980827,1976.4668
8980827,1976.4668
8980834,533.5490
8980839,3054.9281
8980840,19729.8000
8980840,19132.6205
8980841,56814.4964
8980842,23346.9300
8980842,19072.1400
8980847,854.8516
8980847,15345.4000
8980848,3000.8981
8980855,6083.3550
8980856,12371.4541
8980856,3000.8981
8980857,2840.7248
8980861,4192.5825
8980861,5480.5000
8980861,17537.6000
8980863,3010.3349
8980863,15.3241
8980865,2740.2500
8980865,3633.5715
8980865,2411.4200
8980865,2740.2500
8980865,1558.1719
8980865,2082.5900
8980866,1700.2182
8980866,1315.3200
8980866,2035.4577
8980869,3000.8981
8980871,3000.8981
8980881,41.6518
8980886,581081.3499
8980890,13800.6821
8980907,290540.6750
8980912,304.6664
8980938,3050.6771
8980939,139110.2941
8980948,3611.3768
8980949,7199.6411
8980950,3000.8981
8980952,7200.0000
8980954,6200.1000
8980962,42128.3979
8980984,1216.9204
8980990,5381.7680
8980991,2900.8981
8980997,2900.8981
8980998,7199.8182
8980999,5437.4592
8980999,7200.0000
8981002,156.5311
8981002,5571.5364
8981004,2900.8981
8981006,5430.0735
8981006,5569.3062
8981006,4594.6776
8981006,4733.9103
8981006,2900.8981
8981013,55423.4101
8981015,7199.2957
8981015,3000.8981
8981015,1710.4173
8981016,7199.9999
8981018,3000.8981
8981020,7851.8481
8981020,1500.8981
8981021,3000.8981
8981021,1759.9481
8981022,2645.7479
8981023,3000.8981
8981025,3105.6577
8981025,82.4738
8981026,5466.6642
8981028,3101.3301
8981029,3211.7591
8981029,3100.8981
8981032,3110.4014
8981035,3100.8981
8981038,9504.9438
8981044,1849.7266
8981044,3100.8981
8981046,3200.8981
8981047,166.5598
8981050,5353.3050
8981050,5494.1814
8981053,3200.8981
8981058,80906.7388
8981063,2.8282
8981063,3200.8981
8981065,3017.1154
8981065,3017.1529
8981065,2079.8297
8981066,73568.6565
8981067,29883.6830
8981098,0.0001
8989288,7.7102
8989309,23.4848
8989352,7.7102
8991124,3.2971
8991265,3.5171
8991346,8.5060
8991379,10.9599
8991417,8.5167
8991462,7.4096
8991481,2.9814
8991495,3.8363
8991563,8.7688
8991938,4.6694
8991998,1.2671
8992150,20.7200
8992195,1.9895
8992243,2.2050
8992347,1.6606
8992359,2.3446
8992377,3.5169
8992377,3.5169
8992383,0.4291
8992405,6.6424
8992427,11.0268
8992450,20.1200
8992455,10.7023
8992519,10.5881
8992534,20.0000
8992543,1.9220
8992569,18.6380
8992579,1.7911
8992620,13.9205
8992636,19.3462
8992761,6.3226
8992801,10.0000
8992819,10.0000
8992826,12.8830
8992846,10.9610
8992858,10.9610
8992867,10.9610
8992883,10.9610
8995203,77.6530
8995211,4.3921
8995212,355.4102
8995212,109.5990
8995236,15.7000
8995254,15.0000
8995291,16.9915
8995307,4.5941
8995332,1863.1837
8995332,186.5047
8995332,93.1778
8995335,2.8372
8995337,1698.7851
8995344,16.3483
8995357,15.1520
8995366,1.4561
8995370,3287.9712
8995374,14521.9664
8995374,1234.4414
8995374,268.6411
8995414,15.4819
8995429,292.7105
8995452,13.0814
8995589,21.2097
8995711,3.2753
8995730,2.4289
8995772,12.7354
8995778,32.5231
8995778,31894.3036
8995779,68.9489
8995779,333.6984
8995780,9.2187
8995784,657.7633
8995784,0.0658
8995812,50.6113
8995813,290.4204
8996117,62.5298
8996355,1.0961
8996371,460.3160
8996371,8737.8102
8996371,9198.9539
8996373,2800.8996
8996386,567.6604
8996387,43.0128
8996393,34882.4700
8996398,34882.4700
8996408,6.9765
8996427,15583.5989
8996430,8988.3577
8996430,1026.0157
8996434,2900.8996
8996439,2900.8996
8996442,2900.8996
8996444,5499.5062
8996454,2900.8996
8996455,6711.1396
8996457,2900.8996
8996461,2900.8996
8996463,2900.8996
8996465,2903.1526
8996474,18499.2525
8996476,0.0647
8996480,1026.8122
8996480,2900.8996
8996483,2731.9276
8996485,480.7673
8996486,87.6594
8996659,7.8729
8996661,3404.2864
8996684,1099.3883
8996792,34.0705
8996818,40514.2662
8996821,10803.8043
8996823,2184.3638
8996830,1.4566
8996836,2565.9547
8997028,504.7845
8997202,19.7810
8999362,1.0974
9009263,4.3807
9010442,0.5000
9011745,0.6181
9011817,2.0497
9013445,211.5473
9029806,109.5990
9030155,88.1215
9021531,15.9022
9021595,8.9309
9021659,1.1631
9035291,51.5115
9023403,7.3215
9023427,7.6040
9023523,3.0434
9045021,14.0000
9049285,1.3363
9050657,15.2720
9052709,37.7248
